Timestamp,Ambient,LED Group 625:625,LED Group 940:940,LED Group 525:525,Skin Temperature,Acceleration X,Acceleration Y,Acceleration Z
07.03.2018 15:35:07.674,-3599399,,,,,,,
07.03.2018 15:35:07.682,,-3529489,,,,,,
07.03.2018 15:35:07.689,,,-3496525,,,,,
07.03.2018 15:35:07.697,,,,-3417220,,,,
07.03.2018 15:35:07.704,-3616348,,,,,,,
07.03.2018 15:35:07.712,,-3551095,,,,,,
07.03.2018 15:35:07.719,,,-3530423,,,,,
07.03.2018 15:35:07.727,,,,-3461651,,,,
07.03.2018 15:35:07.734,-3665026,,,,,,,
07.03.2018 15:35:07.742,,-3590852,,,,,,
07.03.2018 15:35:07.749,,,-3565381,,,,,
07.03.2018 15:35:07.757,,,,-3492172,,,,
07.03.2018 15:35:06.425,,,,,,0.03125,0.796875,0.046875
07.03.2018 15:35:06.445,,,,,,-0.10546875,0.828125,0.1171875
07.03.2018 15:35:06.465,,,,,,0.0390625,0.92578125,0.09765625
07.03.2018 15:35:06.485,,,,,,-0.0625,0.859375,-0.01171875
07.03.2018 15:35:06.505,,,,,,-0.02734375,0.93359375,-0.05859375
07.03.2018 15:35:06.525,,,,,,-0.15234375,0.94921875,-0.07421875
07.03.2018 15:35:07.764,-3698906,,,,,,,
07.03.2018 15:35:07.772,,-3628611,,,,,,
07.03.2018 15:35:07.779,,,-3620346,,,,,
07.03.2018 15:35:07.787,,,,-3565262,,,,
07.03.2018 15:35:07.794,-3791016,,,,,,,
07.03.2018 15:35:07.802,,-3709420,,,,,,
07.03.2018 15:35:07.809,,,-3705670,,,,,
07.03.2018 15:35:07.817,,,,-3648074,,,,
07.03.2018 15:35:07.824,-3881009,,,,,,,
07.03.2018 15:35:07.832,,-3765631,,,,,,
07.03.2018 15:35:07.839,,,-3761613,,,,,
07.03.2018 15:35:07.847,,,,-3703176,,,,
07.03.2018 15:35:07.854,-3954127,,,,,,,
07.03.2018 15:35:07.862,,-3796031,,,,,,
07.03.2018 15:35:07.869,,,-3793785,,,,,
07.03.2018 15:35:07.877,,,,-3732204,,,,
07.03.2018 15:35:07.884,-3988357,,,,,,,
07.03.2018 15:35:07.892,,-3794221,,,,,,
07.03.2018 15:35:07.899,,,-3796819,,,,,
07.03.2018 15:35:07.907,,,,-3734237,,,,
07.03.2018 15:35:07.914,-4026227,,,,,,,
07.03.2018 15:35:07.922,,-3771561,,,,,,
07.03.2018 15:35:07.929,,,-3781427,,,,,
07.03.2018 15:35:07.937,,,,-3718941,,,,
07.03.2018 15:35:07.944,-4056237,,,,,,,
07.03.2018 15:35:07.952,,-3722754,,,,,,
07.03.2018 15:35:07.959,,,-3741239,,,,,
07.03.2018 15:35:07.967,,,,-3678501,,,,
07.03.2018 15:35:07.974,-4086293,,,,,,,
07.03.2018 15:35:07.982,,-3618373,,,,,,
07.03.2018 15:35:07.989,,,-3647947,,,,,
07.03.2018 15:35:07.997,,,,-3583382,,,,
07.03.2018 15:35:06.545,,,,,,-0.10546875,0.90625,-0.0078125
07.03.2018 15:35:06.565,,,,,,-0.09375,0.96484375,-0.15234375
07.03.2018 15:35:06.585,,,,,,-0.0546875,0.96484375,-0.01953125
07.03.2018 15:35:06.605,,,,,,-0.01171875,0.9296875,-0.10546875
07.03.2018 15:35:06.625,,,,,,-0.08984375,0.9765625,-0.125
