"Session","Index","Timestamp","Date","Time","O2 Saturation","Beats / min","Breaths / min","Pleth Variability","Perfusion Index"
"0","844","1506081913","Friday, 22 September 2017","14:05:13 Central European Summer Time","97","86","9","10","11"
"0","845","1506081914","Friday, 22 September 2017","14:05:14 Central European Summer Time","97","86","9","10","11"
"0","846","1506081915","Friday, 22 September 2017","14:05:15 Central European Summer Time","97","83","9","10","12"
"0","847","1506081916","Friday, 22 September 2017","14:05:16 Central European Summer Time","97","83","9","10","12"
"0","848","1506081917","Friday, 22 September 2017","14:05:17 Central European Summer Time","97","83","9","10","12"
"0","849","1506081918","Friday, 22 September 2017","14:05:18 Central European Summer Time","97","83","9","10","11"
"0","850","1506081919","Friday, 22 September 2017","14:05:19 Central European Summer Time","97","82","9","10","11"
"0","851","1506081920","Friday, 22 September 2017","14:05:20 Central European Summer Time","97","81","9","10","12"
"0","852","1506081921","Friday, 22 September 2017","14:05:21 Central European Summer Time","97","81","9","10","12"
"0","853","1506081922","Friday, 22 September 2017","14:05:22 Central European Summer Time","97","78","9","10","12"
"0","854","1506081923","Friday, 22 September 2017","14:05:23 Central European Summer Time","97","77","9","10","12"
"0","855","1506081924","Friday, 22 September 2017","14:05:24 Central European Summer Time","97","77","9","10","12"
"0","856","1506081925","Friday, 22 September 2017","14:05:25 Central European Summer Time","97","77","9","10","12"
"0","857","1506081926","Friday, 22 September 2017","14:05:26 Central European Summer Time","97","77","9","10","12"
"0","858","1506081927","Friday, 22 September 2017","14:05:27 Central European Summer Time","97","77","9","10","12"
"0","859","1506081928","Friday, 22 September 2017","14:05:28 Central European Summer Time","97","77","9","10","12"
"0","860","1506081929","Friday, 22 September 2017","14:05:29 Central European Summer Time","97","77","9","10","12"
"0","861","1506081930","Friday, 22 September 2017","14:05:30 Central European Summer Time","97","75","9","10","12"
"0","862","1506081931","Friday, 22 September 2017","14:05:31 Central European Summer Time","97","74","9","10","12"
"0","863","1506081932","Friday, 22 September 2017","14:05:32 Central European Summer Time","97","73","9","10","12"
"0","864","1506081933","Friday, 22 September 2017","14:05:33 Central European Summer Time","97","72","9","10","12"
"0","865","1506081934","Friday, 22 September 2017","14:05:34 Central European Summer Time","97","70","9","11","12"
"0","866","1506081935","Friday, 22 September 2017","14:05:35 Central European Summer Time","97","70","9","11","12"
"0","867","1506081936","Friday, 22 September 2017","14:05:36 Central European Summer Time","97","70","9","11","12"
"0","868","1506081937","Friday, 22 September 2017","14:05:37 Central European Summer Time","97","70","9","11","13"
"0","869","1506081938","Friday, 22 September 2017","14:05:38 Central European Summer Time","97","69","10","11","13"
"0","870","1506081939","Friday, 22 September 2017","14:05:39 Central European Summer Time","97","68","10","11","13"
"0","871","1506081940","Friday, 22 September 2017","14:05:40 Central European Summer Time","97","69","10","11","12"
"0","872","1506081941","Friday, 22 September 2017","14:05:41 Central European Summer Time","97","69","10","11","12"
"0","873","1506081942","Friday, 22 September 2017","14:05:42 Central European Summer Time","97","69","10","11","12"
"0","874","1506081943","Friday, 22 September 2017","14:05:43 Central European Summer Time","97","70","10","11","12"
"0","875","1506081944","Friday, 22 September 2017","14:05:44 Central European Summer Time","97","70","10","11","12"
"0","876","1506081945","Friday, 22 September 2017","14:05:45 Central European Summer Time","97","70","10","11","12"
"0","877","1506081946","Friday, 22 September 2017","14:05:46 Central European Summer Time","97","70","10","11","12"
"0","878","1506081947","Friday, 22 September 2017","14:05:47 Central European Summer Time","97","70","11","11","12"
"0","879","1506081948","Friday, 22 September 2017","14:05:48 Central European Summer Time","97","70","11","11","12"
"0","880","1506081949","Friday, 22 September 2017","14:05:49 Central European Summer Time","97","69","12","11","12"
"0","881","1506081950","Friday, 22 September 2017","14:05:50 Central European Summer Time","97","68","12","11","12"
"0","882","1506081951","Friday, 22 September 2017","14:05:51 Central European Summer Time","97","67","12","11","12"
"0","883","1506081952","Friday, 22 September 2017","14:05:52 Central European Summer Time","97","67","12","11","11"
"0","884","1506081953","Friday, 22 September 2017","14:05:53 Central European Summer Time","97","67","12","11","11"
"0","885","1506081954","Friday, 22 September 2017","14:05:54 Central European Summer Time","97","67","12","11","11"
"0","886","1506081955","Friday, 22 September 2017","14:05:55 Central European Summer Time","97","68","12","11","11"
"0","887","1506081956","Friday, 22 September 2017","14:05:56 Central European Summer Time","97","68","13","11","11"
"0","888","1506081957","Friday, 22 September 2017","14:05:57 Central European Summer Time","97","67","13","11","12"
"0","889","1506081958","Friday, 22 September 2017","14:05:58 Central European Summer Time","97","67","13","11","12"
"0","890","1506081959","Friday, 22 September 2017","14:05:59 Central European Summer Time","97","67","13","11","12"
"0","891","1506081960","Friday, 22 September 2017","14:06:00 Central European Summer Time","97","67","13","11","12"
"0","892","1506081961","Friday, 22 September 2017","14:06:01 Central European Summer Time","97","66","13","11","12"
"0","893","1506081962","Friday, 22 September 2017","14:06:02 Central European Summer Time","97","66","13","11","12"
"0","894","1506081963","Friday, 22 September 2017","14:06:03 Central European Summer Time","97","66","15","12","11"
"0","895","1506081964","Friday, 22 September 2017","14:06:04 Central European Summer Time","97","66","15","12","11"
"0","896","1506081965","Friday, 22 September 2017","14:06:05 Central European Summer Time","97","65","13","12","11"
"0","897","1506081966","Friday, 22 September 2017","14:06:06 Central European Summer Time","97","66","13","12","11"
"0","898","1506081967","Friday, 22 September 2017","14:06:07 Central European Summer Time","97","66","13","12","12"
"0","899","1506081968","Friday, 22 September 2017","14:06:08 Central European Summer Time","97","67","12","12","12"
"0","900","1506081969","Friday, 22 September 2017","14:06:09 Central European Summer Time","97","68","12","12","12"
"0","901","1506081970","Friday, 22 September 2017","14:06:10 Central European Summer Time","97","68","13","12","12"
"0","902","1506081971","Friday, 22 September 2017","14:06:11 Central European Summer Time","97","68","13","12","12"
"0","903","1506081972","Friday, 22 September 2017","14:06:12 Central European Summer Time","97","68","14","12","12"
"0","904","1506081973","Friday, 22 September 2017","14:06:13 Central European Summer Time","98","68","14","12","11"
"0","905","1506081974","Friday, 22 September 2017","14:06:14 Central European Summer Time","98","68","14","12","12"
"0","906","1506081975","Friday, 22 September 2017","14:06:15 Central European Summer Time","98","68","14","12","11"
"0","907","1506081976","Friday, 22 September 2017","14:06:16 Central European Summer Time","98","68","12","12","10"
"0","908","1506081977","Friday, 22 September 2017","14:06:17 Central European Summer Time","99","68","12","12","10"
"0","909","1506081978","Friday, 22 September 2017","14:06:18 Central European Summer Time","99","68","12","12","10"
"0","910","1506081979","Friday, 22 September 2017","14:06:19 Central European Summer Time","99","68","11","12","9.8"
"0","911","1506081980","Friday, 22 September 2017","14:06:20 Central European Summer Time","99","68","11","12","9.5"
"0","912","1506081981","Friday, 22 September 2017","14:06:21 Central European Summer Time","99","69","12","12","9.6"
"0","913","1506081982","Friday, 22 September 2017","14:06:22 Central European Summer Time","99","69","12","12","9.6"
"0","914","1506081983","Friday, 22 September 2017","14:06:23 Central European Summer Time","99","69","12","12","10"
"0","915","1506081984","Friday, 22 September 2017","14:06:24 Central European Summer Time","99","70","12","12","11"
"0","916","1506081985","Friday, 22 September 2017","14:06:25 Central European Summer Time","99","70","12","12","12"
"0","917","1506081986","Friday, 22 September 2017","14:06:26 Central European Summer Time","99","69","12","12","12"
"0","918","1506081987","Friday, 22 September 2017","14:06:27 Central European Summer Time","99","70","12","12","12"
"0","919","1506081988","Friday, 22 September 2017","14:06:28 Central European Summer Time","99","71","12","12","12"
"0","920","1506081989","Friday, 22 September 2017","14:06:29 Central European Summer Time","99","73","12","12","12"
"0","921","1506081990","Friday, 22 September 2017","14:06:30 Central European Summer Time","99","74","12","12","11"
"0","922","1506081991","Friday, 22 September 2017","14:06:31 Central European Summer Time","99","74","12","12","11"
"0","923","1506081992","Friday, 22 September 2017","14:06:32 Central European Summer Time","98","74","12","12","11"
"0","924","1506081993","Friday, 22 September 2017","14:06:33 Central European Summer Time","98","75","12","12","11"
"0","925","1506081994","Friday, 22 September 2017","14:06:34 Central European Summer Time","98","75","12","12","11"
"0","926","1506081995","Friday, 22 September 2017","14:06:35 Central European Summer Time","98","75","13","12","12"
"0","927","1506081996","Friday, 22 September 2017","14:06:36 Central European Summer Time","98","75","13","12","13"
"0","928","1506081997","Friday, 22 September 2017","14:06:37 Central European Summer Time","98","73","13","12","13"
"0","929","1506081998","Friday, 22 September 2017","14:06:38 Central European Summer Time","98","71","13","12","13"
"0","930","1506081999","Friday, 22 September 2017","14:06:39 Central European Summer Time","98","70","13","12","13"
"0","931","1506082000","Friday, 22 September 2017","14:06:40 Central European Summer Time","98","70","13","12","13"
"0","932","1506082001","Friday, 22 September 2017","14:06:41 Central European Summer Time","98","68","13","12","13"
"0","933","1506082002","Friday, 22 September 2017","14:06:42 Central European Summer Time","98","66","13","13","14"
"0","934","1506082003","Friday, 22 September 2017","14:06:43 Central European Summer Time","98","67","13","13","13"
"0","935","1506082004","Friday, 22 September 2017","14:06:44 Central European Summer Time","98","67","13","13","13"
"0","936","1506082005","Friday, 22 September 2017","14:06:45 Central European Summer Time","98","65","13","13","13"
"0","937","1506082006","Friday, 22 September 2017","14:06:46 Central European Summer Time","98","65","13","13","13"
"0","938","1506082007","Friday, 22 September 2017","14:06:47 Central European Summer Time","98","65","13","13","13"
"0","939","1506082008","Friday, 22 September 2017","14:06:48 Central European Summer Time","98","66","13","13","13"
"0","940","1506082009","Friday, 22 September 2017","14:06:49 Central European Summer Time","98","66","13","13","13"
"0","941","1506082010","Friday, 22 September 2017","14:06:50 Central European Summer Time","98","66","13","13","13"
"0","942","1506082011","Friday, 22 September 2017","14:06:51 Central European Summer Time","98","66","13","13","13"
"0","943","1506082012","Friday, 22 September 2017","14:06:52 Central European Summer Time","98","67","13","13","13"
